,Time,ID,RSSI,PI
5121,1702061931.1455376,dd:03:16:54:f4:d0,-76,118
5122,1702061932.1513574,dd:03:16:54:f4:d0,-79,163
5123,1702061933.1587608,dd:03:16:54:f4:d0,-79,118
5124,1702061939.183429,dd:03:16:54:f4:d0,-75,118
5125,1702061942.214069,dd:03:16:54:f4:d0,-78,163
5126,1702061943.2089095,dd:03:16:54:f4:d0,-78,133
5127,1702061944.210738,dd:03:16:54:f4:d0,-80,163
5128,1702061950.2472143,dd:03:16:54:f4:d0,-77,163
5129,1702061953.2588696,dd:03:16:54:f4:d0,-81,118
5130,1702061968.391965,dd:03:16:54:f4:d0,-81,163
5131,1702061971.3498898,dd:03:16:54:f4:d0,-79,118
5132,1702061985.429158,dd:03:16:54:f4:d0,-81,118
5133,1702061987.4324558,dd:03:16:54:f4:d0,-81,163
5134,1702062001.50668,dd:03:16:54:f4:d0,-78,163
5135,1702062064.8252227,dd:03:16:54:f4:d0,-82,133
5136,1702062099.0156972,dd:03:16:54:f4:d0,-79,133
5137,1702062101.0366554,dd:03:16:54:f4:d0,-84,133
5138,1702062117.1288743,dd:03:16:54:f4:d0,-80,118
5139,1702062119.131616,dd:03:16:54:f4:d0,-80,118
5140,1702062133.199035,dd:03:16:54:f4:d0,-76,118
5141,1702062139.238977,dd:03:16:54:f4:d0,-81,163
5142,1702062145.2730093,dd:03:16:54:f4:d0,-82,163
5143,1702062145.284185,dd:03:16:54:f4:d0,-79,118
5144,1702062161.334249,dd:03:16:54:f4:d0,-78,118
5145,1702062167.370784,dd:03:16:54:f4:d0,-80,118
5146,1702062171.3888302,dd:03:16:54:f4:d0,-80,118
5147,1702062177.40466,dd:03:16:54:f4:d0,-77,118
5148,1702062191.4616292,dd:03:16:54:f4:d0,-79,118
5149,1702062307.1707866,dd:03:16:54:f4:d0,-79,133
5150,1702062315.2064087,dd:03:16:54:f4:d0,-80,133
5151,1702062319.2325122,dd:03:16:54:f4:d0,-78,118
5152,1702062341.3639655,dd:03:16:54:f4:d0,-77,163
5153,1702062343.361527,dd:03:16:54:f4:d0,-78,163
5154,1702062343.45653,dd:03:16:54:f4:d0,-79,118
5155,1702062351.4306824,dd:03:16:54:f4:d0,-79,118
5156,1702062361.4867222,dd:03:16:54:f4:d0,-79,118
5157,1702062365.4660535,dd:03:16:54:f4:d0,-80,118
5158,1702062367.476859,dd:03:16:54:f4:d0,-77,118
5159,1702062455.0281615,dd:03:16:54:f4:d0,-75,118
5160,1702062471.1161833,dd:03:16:54:f4:d0,-74,118
5161,1702062479.1278334,dd:03:16:54:f4:d0,-81,118
5162,1702062482.1612267,dd:03:16:54:f4:d0,-74,163
5163,1702062485.1696303,dd:03:16:54:f4:d0,-76,118
5164,1702062487.1765025,dd:03:16:54:f4:d0,-74,118
5165,1702062491.2040412,dd:03:16:54:f4:d0,-77,163
5166,1702062499.2415004,dd:03:16:54:f4:d0,-77,163
5167,1702062501.2906525,dd:03:16:54:f4:d0,-75,118
5168,1702062509.2912924,dd:03:16:54:f4:d0,-73,118
5169,1702062511.3121214,dd:03:16:54:f4:d0,-73,118
5170,1702062524.368941,dd:03:16:54:f4:d0,-74,163
5171,1702062531.421514,dd:03:16:54:f4:d0,-74,118
5172,1702062537.442454,dd:03:16:54:f4:d0,-76,118
5173,1702062538.448606,dd:03:16:54:f4:d0,-79,163
5174,1702062539.4532566,dd:03:16:54:f4:d0,-75,118
5175,1702062547.5137737,dd:03:16:54:f4:d0,-72,163
5176,1702062549.5210755,dd:03:16:54:f4:d0,-78,163
5177,1702062550.5204022,dd:03:16:54:f4:d0,-83,124
5178,1702062553.5472655,dd:03:16:54:f4:d0,-78,163
5179,1702062567.6178658,dd:03:16:54:f4:d0,-71,163
5180,1702062578.6785464,dd:03:16:54:f4:d0,-75,163
5181,1702062647.02812,dd:03:16:54:f4:d0,-82,133
5182,1702062653.0160277,dd:03:16:54:f4:d0,-77,118
5183,1702062675.145116,dd:03:16:54:f4:d0,-73,118
5184,1702062678.1742623,dd:03:16:54:f4:d0,-77,163
5185,1702062680.1745734,dd:03:16:54:f4:d0,-76,163
5186,1702062684.2062454,dd:03:16:54:f4:d0,-74,163
5187,1702062689.224569,dd:03:16:54:f4:d0,-78,118
5188,1702062695.249052,dd:03:16:54:f4:d0,-75,118
5189,1702062701.285226,dd:03:16:54:f4:d0,-77,118
5190,1702062705.2958229,dd:03:16:54:f4:d0,-74,118
5191,1702062707.3138444,dd:03:16:54:f4:d0,-74,163
5192,1702062707.328199,dd:03:16:54:f4:d0,-74,118
5193,1702062714.367877,dd:03:16:54:f4:d0,-73,163
5194,1702062737.5136878,dd:03:16:54:f4:d0,-72,163
5195,1702062739.5125718,dd:03:16:54:f4:d0,-72,163
5196,1702062752.6041985,dd:03:16:54:f4:d0,-73,163
5197,1702062770.7195678,dd:03:16:54:f4:d0,-84,124
5198,1702062774.7283278,dd:03:16:54:f4:d0,-82,124
5199,1702062790.833186,dd:03:16:54:f4:d0,-81,124
5200,1702062804.9047408,dd:03:16:54:f4:d0,-83,124
5201,1702062806.9290287,dd:03:16:54:f4:d0,-85,124
5202,1702062812.9452703,dd:03:16:54:f4:d0,-82,133
5203,1702062816.9660385,dd:03:16:54:f4:d0,-77,133
5204,1702062820.9868803,dd:03:16:54:f4:d0,-82,133
5205,1702062822.9757414,dd:03:16:54:f4:d0,-82,124
5206,1702062824.976519,dd:03:16:54:f4:d0,-81,124
5207,1702062835.0161357,dd:03:16:54:f4:d0,-75,118
5208,1702062839.0448506,dd:03:16:54:f4:d0,-74,118
5209,1702062845.0809214,dd:03:16:54:f4:d0,-76,118
5210,1702062853.119928,dd:03:16:54:f4:d0,-77,118
5211,1702062858.1338806,dd:03:16:54:f4:d0,-75,163
5212,1702062859.135703,dd:03:16:54:f4:d0,-83,118
5213,1702062860.1454818,dd:03:16:54:f4:d0,-78,163
5214,1702062871.2136965,dd:03:16:54:f4:d0,-76,118
5215,1702062871.3265488,dd:03:16:54:f4:d0,-81,133
5216,1702062877.229109,dd:03:16:54:f4:d0,-78,133
5217,1702062883.271295,dd:03:16:54:f4:d0,-79,133
5218,1702062885.2923868,dd:03:16:54:f4:d0,-79,118
5219,1702062897.3435974,dd:03:16:54:f4:d0,-76,118
5220,1702062898.3404107,dd:03:16:54:f4:d0,-78,163
5221,1702062899.3868456,dd:03:16:54:f4:d0,-74,118
5222,1702062902.376588,dd:03:16:54:f4:d0,-81,163
5223,1702062903.3765242,dd:03:16:54:f4:d0,-76,118
5224,1702062904.463859,dd:03:16:54:f4:d0,-78,163
5225,1702062917.499265,dd:03:16:54:f4:d0,-82,118
5226,1702062918.468384,dd:03:16:54:f4:d0,-79,163
5227,1702062928.5333436,dd:03:16:54:f4:d0,-80,124
5228,1702062940.5931604,dd:03:16:54:f4:d0,-82,124
5229,1702062988.8776486,dd:03:16:54:f4:d0,-80,124
5230,1702063020.0275726,dd:03:16:54:f4:d0,-79,133
5231,1702063023.0150034,dd:03:16:54:f4:d0,-71,118
5232,1702063041.121712,dd:03:16:54:f4:d0,-73,118
5233,1702063045.128498,dd:03:16:54:f4:d0,-73,118
5234,1702063049.147058,dd:03:16:54:f4:d0,-73,118
5235,1702063053.170082,dd:03:16:54:f4:d0,-73,118
5236,1702063059.2102654,dd:03:16:54:f4:d0,-73,118
5237,1702063070.2693927,dd:03:16:54:f4:d0,-78,163
5238,1702063075.3179002,dd:03:16:54:f4:d0,-76,118
5239,1702063082.319208,dd:03:16:54:f4:d0,-78,118
5240,1702063084.336371,dd:03:16:54:f4:d0,-74,118
5241,1702063098.4286108,dd:03:16:54:f4:d0,-74,118
5242,1702063105.442911,dd:03:16:54:f4:d0,-81,163
5243,1702063108.4295702,dd:03:16:54:f4:d0,-75,118
5244,1702063112.4684708,dd:03:16:54:f4:d0,-74,118
5245,1702063113.4984848,dd:03:16:54:f4:d0,-72,163
5246,1702063119.5953124,dd:03:16:54:f4:d0,-85,163
5247,1702063175.0672965,dd:03:16:54:f4:d0,-75,118
5248,1702063187.83652,dd:03:16:54:f4:d0,-79,133
5249,1702063232.078235,dd:03:16:54:f4:d0,-77,133
5250,1702063251.153097,dd:03:16:54:f4:d0,-73,118
5251,1702063253.167855,dd:03:16:54:f4:d0,-78,118
5252,1702063261.2156527,dd:03:16:54:f4:d0,-79,163
5253,1702063265.2430491,dd:03:16:54:f4:d0,-74,163
5254,1702063283.3240633,dd:03:16:54:f4:d0,-85,118
5255,1702063285.3565562,dd:03:16:54:f4:d0,-75,118
5256,1702063306.4480891,dd:03:16:54:f4:d0,-73,118
5257,1702063325.5296552,dd:03:16:54:f4:d0,-83,124
5258,1702063325.5525591,dd:03:16:54:f4:d0,-75,163
5259,1702063419.042269,dd:03:16:54:f4:d0,-70,118
5260,1702063423.0533795,dd:03:16:54:f4:d0,-70,118
5261,1702063425.065227,dd:03:16:54:f4:d0,-77,118
5262,1702063470.3329368,dd:03:16:54:f4:d0,-78,118
5263,1702063472.3310783,dd:03:16:54:f4:d0,-76,118
5264,1702063484.4087424,dd:03:16:54:f4:d0,-77,118
5265,1702063486.407978,dd:03:16:54:f4:d0,-70,118
5266,1702063501.4848063,dd:03:16:54:f4:d0,-70,118
5267,1702063503.493891,dd:03:16:54:f4:d0,-76,118
5268,1702063505.5019886,dd:03:16:54:f4:d0,-76,118
5269,1702063619.0787957,dd:03:16:54:f4:d0,-70,118
5270,1702063621.0997918,dd:03:16:54:f4:d0,-70,118
5271,1702063623.1090105,dd:03:16:54:f4:d0,-81,133
5272,1702063623.110886,dd:03:16:54:f4:d0,-72,118
5273,1702063625.1295912,dd:03:16:54:f4:d0,-75,118
5274,1702063646.2310886,dd:03:16:54:f4:d0,-79,118
5275,1702063650.2562652,dd:03:16:54:f4:d0,-77,118
5276,1702063652.273978,dd:03:16:54:f4:d0,-75,118
5277,1702063656.390735,dd:03:16:54:f4:d0,-78,118
5278,1702063664.338625,dd:03:16:54:f4:d0,-73,118
5279,1702063670.3494308,dd:03:16:54:f4:d0,-68,118
5280,1702063672.3682735,dd:03:16:54:f4:d0,-70,118
5281,1702063676.3840003,dd:03:16:54:f4:d0,-70,118
5282,1702063680.408136,dd:03:16:54:f4:d0,-76,118
5283,1702063682.411415,dd:03:16:54:f4:d0,-70,118
5284,1702063684.4139285,dd:03:16:54:f4:d0,-69,118
5285,1702063688.4483075,dd:03:16:54:f4:d0,-69,118
5286,1702063696.502495,dd:03:16:54:f4:d0,-77,118
5287,1702063796.007635,dd:03:16:54:f4:d0,-71,118
5288,1702063800.0246558,dd:03:16:54:f4:d0,-76,118
5289,1702063806.0523374,dd:03:16:54:f4:d0,-74,118
5290,1702063808.0630183,dd:03:16:54:f4:d0,-75,118
5291,1702063814.1042607,dd:03:16:54:f4:d0,-70,118
5292,1702063816.1120803,dd:03:16:54:f4:d0,-71,118
5293,1702063818.1164136,dd:03:16:54:f4:d0,-75,118
5294,1702063826.1573186,dd:03:16:54:f4:d0,-74,163
5295,1702063832.200411,dd:03:16:54:f4:d0,-69,118
5296,1702063836.225556,dd:03:16:54:f4:d0,-77,118
5297,1702063840.2446048,dd:03:16:54:f4:d0,-69,118
5298,1702063844.2682407,dd:03:16:54:f4:d0,-76,118
5299,1702063852.3261511,dd:03:16:54:f4:d0,-77,118
5300,1702063862.3703544,dd:03:16:54:f4:d0,-76,118
5301,1702063868.4183755,dd:03:16:54:f4:d0,-78,118
5302,1702063872.4073822,dd:03:16:54:f4:d0,-70,118
5303,1702063874.41255,dd:03:16:54:f4:d0,-72,118
5304,1702063876.415601,dd:03:16:54:f4:d0,-71,118
5305,1702063888.4734285,dd:03:16:54:f4:d0,-70,118
5306,1702063892.4759746,dd:03:16:54:f4:d0,-69,118
5307,1702063894.488057,dd:03:16:54:f4:d0,-71,118
5308,1702063900.508672,dd:03:16:54:f4:d0,-71,118
5309,1702063994.991981,dd:03:16:54:f4:d0,-80,133
5310,1702064005.0396044,dd:03:16:54:f4:d0,-76,118
5311,1702064013.058261,dd:03:16:54:f4:d0,-75,118
5312,1702064015.075271,dd:03:16:54:f4:d0,-71,118
5313,1702064021.1033149,dd:03:16:54:f4:d0,-67,118
5314,1702064023.116423,dd:03:16:54:f4:d0,-67,118
5315,1702064029.1348765,dd:03:16:54:f4:d0,-67,118
5316,1702064031.156092,dd:03:16:54:f4:d0,-71,118
5317,1702064039.1820242,dd:03:16:54:f4:d0,-68,118
5318,1702064041.180022,dd:03:16:54:f4:d0,-69,118
5319,1702064045.222423,dd:03:16:54:f4:d0,-69,118
5320,1702064047.2068648,dd:03:16:54:f4:d0,-68,118
5321,1702064049.1956964,dd:03:16:54:f4:d0,-66,118
5322,1702064051.2290256,dd:03:16:54:f4:d0,-72,118
5323,1702064055.242045,dd:03:16:54:f4:d0,-76,118
5324,1702064057.2492173,dd:03:16:54:f4:d0,-71,118
5325,1702064067.3076396,dd:03:16:54:f4:d0,-67,118
5326,1702064075.346401,dd:03:16:54:f4:d0,-68,118
5327,1702064081.3827765,dd:03:16:54:f4:d0,-68,118
5328,1702064087.4237893,dd:03:16:54:f4:d0,-69,118
5329,1702064093.4734492,dd:03:16:54:f4:d0,-67,118
5330,1702064101.5166912,dd:03:16:54:f4:d0,-68,118
5331,1702064205.0359166,dd:03:16:54:f4:d0,-74,118
5332,1702064207.038075,dd:03:16:54:f4:d0,-78,118
5333,1702064209.0459554,dd:03:16:54:f4:d0,-71,118
5334,1702064215.06443,dd:03:16:54:f4:d0,-75,118
5335,1702064221.118296,dd:03:16:54:f4:d0,-73,118
5336,1702064225.1244352,dd:03:16:54:f4:d0,-70,118
5337,1702064229.1349294,dd:03:16:54:f4:d0,-76,118
5338,1702064231.1501586,dd:03:16:54:f4:d0,-68,118
5339,1702064233.1694012,dd:03:16:54:f4:d0,-74,118
5340,1702064237.2529497,dd:03:16:54:f4:d0,-79,118
5341,1702064239.1882174,dd:03:16:54:f4:d0,-76,118
5342,1702064241.193256,dd:03:16:54:f4:d0,-75,118
5343,1702064243.2120726,dd:03:16:54:f4:d0,-69,118
5344,1702064249.2404697,dd:03:16:54:f4:d0,-70,118
5345,1702064251.2627432,dd:03:16:54:f4:d0,-70,118
5346,1702064253.2967477,dd:03:16:54:f4:d0,-74,118
5347,1702064259.284966,dd:03:16:54:f4:d0,-75,163
5348,1702064259.290458,dd:03:16:54:f4:d0,-69,118
5349,1702064261.3091073,dd:03:16:54:f4:d0,-69,118
5350,1702064271.396149,dd:03:16:54:f4:d0,-74,118
5351,1702064277.4133422,dd:03:16:54:f4:d0,-77,163
5352,1702064277.434755,dd:03:16:54:f4:d0,-70,118
5353,1702064279.4693887,dd:03:16:54:f4:d0,-77,118
5354,1702064285.460776,dd:03:16:54:f4:d0,-77,118
5355,1702064291.4930556,dd:03:16:54:f4:d0,-78,118
5356,1702064395.0212302,dd:03:16:54:f4:d0,-78,118
5357,1702064405.0673172,dd:03:16:54:f4:d0,-69,118
5358,1702064409.0934143,dd:03:16:54:f4:d0,-74,118
5359,1702064413.1236088,dd:03:16:54:f4:d0,-75,118
5360,1702064415.1323874,dd:03:16:54:f4:d0,-70,118
5361,1702064417.1394916,dd:03:16:54:f4:d0,-69,118
5362,1702064421.1644633,dd:03:16:54:f4:d0,-74,118
5363,1702064423.1876066,dd:03:16:54:f4:d0,-76,118
5364,1702064427.206797,dd:03:16:54:f4:d0,-70,118
5365,1702064429.220976,dd:03:16:54:f4:d0,-70,118
5366,1702064431.2359142,dd:03:16:54:f4:d0,-75,118
5367,1702064433.242275,dd:03:16:54:f4:d0,-69,118
5368,1702064435.2600143,dd:03:16:54:f4:d0,-77,118
5369,1702064435.2719436,dd:03:16:54:f4:d0,-79,163
5370,1702064437.2786157,dd:03:16:54:f4:d0,-76,163
5371,1702064437.2893276,dd:03:16:54:f4:d0,-79,118
5372,1702064439.3052416,dd:03:16:54:f4:d0,-74,118
5373,1702064443.3154445,dd:03:16:54:f4:d0,-69,118
5374,1702064445.3364816,dd:03:16:54:f4:d0,-73,118
5375,1702064447.355435,dd:03:16:54:f4:d0,-70,118
5376,1702064451.3739898,dd:03:16:54:f4:d0,-74,118
5377,1702064453.386184,dd:03:16:54:f4:d0,-69,118
5378,1702064455.3857214,dd:03:16:54:f4:d0,-78,163
5379,1702064455.411845,dd:03:16:54:f4:d0,-77,118
5380,1702064463.4365811,dd:03:16:54:f4:d0,-76,118
5381,1702064465.4359856,dd:03:16:54:f4:d0,-77,118
5382,1702064471.47287,dd:03:16:54:f4:d0,-74,118
5383,1702064475.4857306,dd:03:16:54:f4:d0,-71,118
5384,1702064477.5022368,dd:03:16:54:f4:d0,-74,118
5385,1702064581.0715303,dd:03:16:54:f4:d0,-75,118
5386,1702064583.044648,dd:03:16:54:f4:d0,-80,118
5387,1702064587.0713065,dd:03:16:54:f4:d0,-70,118
5388,1702064597.1389968,dd:03:16:54:f4:d0,-70,118
5389,1702064601.1649194,dd:03:16:54:f4:d0,-75,118
5390,1702064603.178929,dd:03:16:54:f4:d0,-70,118
5391,1702064607.1959188,dd:03:16:54:f4:d0,-75,118
5392,1702064611.2055037,dd:03:16:54:f4:d0,-70,118
5393,1702064613.213772,dd:03:16:54:f4:d0,-69,118
5394,1702064619.265392,dd:03:16:54:f4:d0,-75,118
5395,1702064621.2696218,dd:03:16:54:f4:d0,-70,118
5396,1702064625.303189,dd:03:16:54:f4:d0,-74,118
5397,1702064631.34489,dd:03:16:54:f4:d0,-69,118
5398,1702064643.4165816,dd:03:16:54:f4:d0,-69,118
5399,1702064647.4340923,dd:03:16:54:f4:d0,-74,118
5400,1702064653.4691615,dd:03:16:54:f4:d0,-75,118
5401,1702064655.478546,dd:03:16:54:f4:d0,-78,118
5402,1702064659.5126505,dd:03:16:54:f4:d0,-77,118
5403,1702064767.0330982,dd:03:16:54:f4:d0,-76,118
5404,1702064773.0683906,dd:03:16:54:f4:d0,-71,118
5405,1702064777.097948,dd:03:16:54:f4:d0,-74,118
5406,1702064783.132288,dd:03:16:54:f4:d0,-76,118
5407,1702064789.169528,dd:03:16:54:f4:d0,-68,118
5408,1702064793.192605,dd:03:16:54:f4:d0,-74,118
5409,1702064795.231041,dd:03:16:54:f4:d0,-75,118
5410,1702064811.3022366,dd:03:16:54:f4:d0,-75,118
5411,1702064815.3225763,dd:03:16:54:f4:d0,-74,163
5412,1702064815.325509,dd:03:16:54:f4:d0,-76,118
5413,1702064821.3364592,dd:03:16:54:f4:d0,-76,118
5414,1702064829.378422,dd:03:16:54:f4:d0,-69,118
5415,1702064831.3835804,dd:03:16:54:f4:d0,-69,118
5416,1702064833.4042394,dd:03:16:54:f4:d0,-76,118
5417,1702064833.4135585,dd:03:16:54:f4:d0,-76,163
5418,1702064835.435688,dd:03:16:54:f4:d0,-69,118
5419,1702064837.414926,dd:03:16:54:f4:d0,-69,118
5420,1702064845.4649446,dd:03:16:54:f4:d0,-76,118
5421,1702064847.4629445,dd:03:16:54:f4:d0,-75,118
5422,1702064853.5111318,dd:03:16:54:f4:d0,-76,118
5423,1702064855.5088036,dd:03:16:54:f4:d0,-75,118
5424,1702064943.0105083,dd:03:16:54:f4:d0,-68,118
5425,1702064947.0287511,dd:03:16:54:f4:d0,-76,118
5426,1702064953.0633907,dd:03:16:54:f4:d0,-75,118
5427,1702064955.0967813,dd:03:16:54:f4:d0,-69,118
5428,1702064957.127591,dd:03:16:54:f4:d0,-78,118
5429,1702064959.0980947,dd:03:16:54:f4:d0,-70,118
5430,1702064963.1277444,dd:03:16:54:f4:d0,-74,118
5431,1702064971.1683962,dd:03:16:54:f4:d0,-75,118
5432,1702064973.1648462,dd:03:16:54:f4:d0,-77,118
5433,1702064975.1811385,dd:03:16:54:f4:d0,-69,118
5434,1702064981.2149446,dd:03:16:54:f4:d0,-69,118
5435,1702064983.2257576,dd:03:16:54:f4:d0,-73,163
5436,1702064987.260109,dd:03:16:54:f4:d0,-75,118
5437,1702064989.2677605,dd:03:16:54:f4:d0,-74,118
5438,1702064997.2983196,dd:03:16:54:f4:d0,-75,118
5439,1702064999.310671,dd:03:16:54:f4:d0,-69,118
5440,1702065005.348035,dd:03:16:54:f4:d0,-69,118
5441,1702065007.3745403,dd:03:16:54:f4:d0,-75,118
5442,1702065009.375839,dd:03:16:54:f4:d0,-68,118
5443,1702065017.418495,dd:03:16:54:f4:d0,-70,118
5444,1702065019.4196217,dd:03:16:54:f4:d0,-69,118
5445,1702065023.455111,dd:03:16:54:f4:d0,-69,118
5446,1702065025.4519682,dd:03:16:54:f4:d0,-76,118
5447,1702065025.455726,dd:03:16:54:f4:d0,-76,163
5448,1702065027.46902,dd:03:16:54:f4:d0,-74,118
5449,1702065031.4964116,dd:03:16:54:f4:d0,-74,163
5450,1702065135.0320077,dd:03:16:54:f4:d0,-75,118
5451,1702065141.0592022,dd:03:16:54:f4:d0,-76,118
5452,1702065143.075806,dd:03:16:54:f4:d0,-70,118
5453,1702065145.0801091,dd:03:16:54:f4:d0,-69,118
5454,1702065155.1465328,dd:03:16:54:f4:d0,-78,118
5455,1702065159.164009,dd:03:16:54:f4:d0,-74,118
5456,1702065161.170609,dd:03:16:54:f4:d0,-76,118
5457,1702065163.189061,dd:03:16:54:f4:d0,-75,118
5458,1702065165.1927917,dd:03:16:54:f4:d0,-75,118
5459,1702065167.2040863,dd:03:16:54:f4:d0,-69,118
5460,1702065169.2156222,dd:03:16:54:f4:d0,-70,118
5461,1702065171.207584,dd:03:16:54:f4:d0,-70,118
5462,1702065177.2635765,dd:03:16:54:f4:d0,-76,118
5463,1702065185.3012755,dd:03:16:54:f4:d0,-75,118
5464,1702065187.308129,dd:03:16:54:f4:d0,-70,118
5465,1702065191.3440225,dd:03:16:54:f4:d0,-70,118
5466,1702065193.3561995,dd:03:16:54:f4:d0,-73,163
5467,1702065193.360129,dd:03:16:54:f4:d0,-74,118
5468,1702065197.3842976,dd:03:16:54:f4:d0,-69,118
5469,1702065201.4051776,dd:03:16:54:f4:d0,-76,118
5470,1702065209.4359188,dd:03:16:54:f4:d0,-74,118
5471,1702065215.4466114,dd:03:16:54:f4:d0,-71,118
5472,1702065217.456949,dd:03:16:54:f4:d0,-79,118
5473,1702065219.470622,dd:03:16:54:f4:d0,-73,118
5474,1702065221.4716089,dd:03:16:54:f4:d0,-73,118
5475,1702065223.4761553,dd:03:16:54:f4:d0,-70,118
5476,1702065225.4854798,dd:03:16:54:f4:d0,-69,118
5477,1702065229.5007255,dd:03:16:54:f4:d0,-75,118
5478,1702065231.499791,dd:03:16:54:f4:d0,-76,118
5479,1702065233.5000775,dd:03:16:54:f4:d0,-74,118
5480,1702065339.031547,dd:03:16:54:f4:d0,-75,118
5481,1702065345.0705345,dd:03:16:54:f4:d0,-70,118
5482,1702065347.076568,dd:03:16:54:f4:d0,-69,118
5483,1702065349.0797527,dd:03:16:54:f4:d0,-69,118
5484,1702065351.095158,dd:03:16:54:f4:d0,-76,118
5485,1702065357.108351,dd:03:16:54:f4:d0,-70,118
5486,1702065361.1376183,dd:03:16:54:f4:d0,-74,118
5487,1702065363.1386912,dd:03:16:54:f4:d0,-69,118
5488,1702065365.1497607,dd:03:16:54:f4:d0,-69,118
5489,1702065371.1775682,dd:03:16:54:f4:d0,-69,118
5490,1702065373.1702,dd:03:16:54:f4:d0,-70,118
5491,1702065377.1973395,dd:03:16:54:f4:d0,-70,118
5492,1702065381.2322338,dd:03:16:54:f4:d0,-77,118
5493,1702065385.2698178,dd:03:16:54:f4:d0,-76,163
5494,1702065387.295551,dd:03:16:54:f4:d0,-79,163
5495,1702065391.2812414,dd:03:16:54:f4:d0,-69,118
5496,1702065393.2812698,dd:03:16:54:f4:d0,-76,163
5497,1702065395.291176,dd:03:16:54:f4:d0,-75,118
5498,1702065399.3173864,dd:03:16:54:f4:d0,-69,118
5499,1702065401.351452,dd:03:16:54:f4:d0,-74,163
5500,1702065405.3381724,dd:03:16:54:f4:d0,-69,118
5501,1702065407.3536816,dd:03:16:54:f4:d0,-76,118
5502,1702065409.375682,dd:03:16:54:f4:d0,-70,118
5503,1702065411.4671478,dd:03:16:54:f4:d0,-78,163
5504,1702065423.4420822,dd:03:16:54:f4:d0,-70,118
5505,1702065425.449461,dd:03:16:54:f4:d0,-67,118
5506,1702065429.473426,dd:03:16:54:f4:d0,-74,118
5507,1702065431.4780514,dd:03:16:54:f4:d0,-73,163
5508,1702065439.582374,dd:03:16:54:f4:d0,-74,163
5509,1702065447.5580242,dd:03:16:54:f4:d0,-76,163
5510,1702065537.0105803,dd:03:16:54:f4:d0,-70,118
5511,1702065545.0312502,dd:03:16:54:f4:d0,-75,118
5512,1702065553.064762,dd:03:16:54:f4:d0,-75,118
5513,1702065555.0855544,dd:03:16:54:f4:d0,-74,118
5514,1702065557.092713,dd:03:16:54:f4:d0,-76,118
5515,1702065561.1144793,dd:03:16:54:f4:d0,-70,118
5516,1702065563.12195,dd:03:16:54:f4:d0,-70,118
5517,1702065569.136689,dd:03:16:54:f4:d0,-74,163
5518,1702065569.1449418,dd:03:16:54:f4:d0,-70,118
5519,1702065573.153196,dd:03:16:54:f4:d0,-78,118
5520,1702065575.169433,dd:03:16:54:f4:d0,-75,118
5521,1702065581.1986036,dd:03:16:54:f4:d0,-75,118
5522,1702065583.197662,dd:03:16:54:f4:d0,-70,118
5523,1702065585.20798,dd:03:16:54:f4:d0,-70,118
5524,1702065587.2271214,dd:03:16:54:f4:d0,-74,163
5525,1702065589.2266514,dd:03:16:54:f4:d0,-77,118
5526,1702065591.239361,dd:03:16:54:f4:d0,-77,118
5527,1702065593.2485335,dd:03:16:54:f4:d0,-73,163
5528,1702065597.2615092,dd:03:16:54:f4:d0,-76,118
5529,1702065599.2872632,dd:03:16:54:f4:d0,-75,118
5530,1702065601.2772765,dd:03:16:54:f4:d0,-69,118
5531,1702065605.2853394,dd:03:16:54:f4:d0,-75,163
5532,1702065609.3077257,dd:03:16:54:f4:d0,-74,118
5533,1702065613.3377185,dd:03:16:54:f4:d0,-75,118
5534,1702065618.374599,dd:03:16:54:f4:d0,-69,118
5535,1702065620.3640838,dd:03:16:54:f4:d0,-76,118
5536,1702065622.370748,dd:03:16:54:f4:d0,-76,118
5537,1702065630.423106,dd:03:16:54:f4:d0,-70,118
5538,1702065634.4432702,dd:03:16:54:f4:d0,-75,118
5539,1702065640.4787345,dd:03:16:54:f4:d0,-71,118
5540,1702065642.487373,dd:03:16:54:f4:d0,-69,118
5541,1702065653.5613556,dd:03:16:54:f4:d0,-74,163
5542,1702065740.0182583,dd:03:16:54:f4:d0,-70,118
5543,1702065744.028643,dd:03:16:54:f4:d0,-74,118
5544,1702065746.036144,dd:03:16:54:f4:d0,-69,118
5545,1702065750.0680947,dd:03:16:54:f4:d0,-75,118
5546,1702065752.0773983,dd:03:16:54:f4:d0,-70,118
5547,1702065760.1324148,dd:03:16:54:f4:d0,-75,118
5548,1702065762.135022,dd:03:16:54:f4:d0,-74,118
5549,1702065766.158999,dd:03:16:54:f4:d0,-73,118
5550,1702065768.1659558,dd:03:16:54:f4:d0,-75,118
5551,1702065770.1651974,dd:03:16:54:f4:d0,-75,118
5552,1702065774.1928768,dd:03:16:54:f4:d0,-75,118
5553,1702065776.2038617,dd:03:16:54:f4:d0,-69,118
5554,1702065778.2125845,dd:03:16:54:f4:d0,-70,118
5555,1702065788.2690754,dd:03:16:54:f4:d0,-74,118
5556,1702065791.2819984,dd:03:16:54:f4:d0,-75,163
5557,1702065794.3658838,dd:03:16:54:f4:d0,-74,118
5558,1702065800.3337991,dd:03:16:54:f4:d0,-75,118
5559,1702065806.3656166,dd:03:16:54:f4:d0,-77,118
5560,1702065810.3743224,dd:03:16:54:f4:d0,-70,118
5561,1702065813.398592,dd:03:16:54:f4:d0,-75,163
